OBJECT_TYPE,GRID,TAGS,TEXTURE_RECT,RCI,SOUND_TIMER,SOUND_DURATION,TEXTURE_PATH
2,63/-8/,2/,50/0/48/150/,10/0/0/150/,13.061203,13.041104,resource/tile/Buildings.png
3,63/-6/,3/4/,0/300/50/150/,0/3/1/50/,16.087601,65.447998,resource/tile/Buildings.png
3,63/-2/,3/4/,50/300/50/150/,0/15/2/220/,0.017759,0.000000,resource/tile/Buildings.png
1,63/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,63/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,63/-22/,4/,0/150/50/150/,0/0/10/300/,6.888651,6.888000,resource/tile/Buildings.png
4,63/-23/,4/,0/150/50/150/,0/0/10/300/,6.888018,6.888000,resource/tile/Buildings.png
1,64/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,64/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,64/-17/,2/4/,50/150/50/150/,2/0/30/1000/,5.555487,6.888000,resource/tile/Buildings.png
4,64/-15/,2/4/,50/150/50/150/,2/0/30/1000/,6.895666,6.888000,resource/tile/Buildings.png
1,64/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,64/-19/,2/4/,50/150/50/150/,2/0/30/1000/,4.846335,6.888000,resource/tile/Buildings.png
4,64/-20/,2/4/,50/150/50/150/,2/0/30/1000/,6.888636,6.888000,resource/tile/Buildings.png
2,64/-13/,2/,0/0/50/150/,3/0/0/30/,13.045201,13.041104,resource/tile/Buildings.png
2,64/-9/,2/,50/0/48/150/,10/0/0/150/,13.049332,13.041104,resource/tile/Buildings.png
2,64/-8/,2/,50/0/48/150/,10/0/0/150/,13.041896,13.041104,resource/tile/Buildings.png
3,64/-6/,3/4/,0/300/50/150/,0/3/1/50/,32.765820,65.447998,resource/tile/Buildings.png
3,64/-3/,3/4/,0/300/50/150/,0/3/1/50/,0.005800,0.000000,resource/tile/Buildings.png
3,64/-2/,3/4/,50/300/50/150/,0/15/2/220/,65.449615,65.447998,resource/tile/Buildings.png
1,64/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,64/-23/,2/4/,50/150/50/150/,2/0/30/1000/,4.761430,6.888000,resource/tile/Buildings.png
4,64/-22/,2/4/,50/150/50/150/,2/0/30/1000/,1.552381,6.888000,resource/tile/Buildings.png
3,64/-25/,3/4/,50/300/50/150/,0/15/2/220/,49.501240,65.447998,resource/tile/Buildings.png
1,65/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-2/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,65/-17/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.165313,6.888000,resource/tile/Buildings.png
4,65/-16/,2/4/,50/150/50/150/,2/0/30/1000/,6.901430,6.888000,resource/tile/Buildings.png
4,65/-15/,2/4/,50/150/50/150/,2/0/30/1000/,6.890351,6.888000,resource/tile/Buildings.png
4,65/-19/,2/4/,50/150/50/150/,2/0/30/1000/,6.899686,6.888000,resource/tile/Buildings.png
4,65/-20/,2/4/,50/150/50/150/,2/0/30/1000/,6.888554,6.888000,resource/tile/Buildings.png
2,65/-11/,2/,0/0/50/150/,3/0/0/30/,13.047874,13.041104,resource/tile/Buildings.png
2,65/-13/,2/,0/0/50/150/,3/0/0/30/,13.050781,13.041104,resource/tile/Buildings.png
2,65/-12/,2/,0/0/50/150/,3/0/0/30/,13.054673,13.041104,resource/tile/Buildings.png
2,65/-9/,2/,50/0/48/150/,10/0/0/150/,13.041666,13.041104,resource/tile/Buildings.png
2,65/-8/,2/,50/0/48/150/,10/0/0/150/,13.055208,13.041104,resource/tile/Buildings.png
3,65/-6/,3/4/,0/300/50/150/,0/3/1/50/,65.452057,65.447998,resource/tile/Buildings.png
3,65/-4/,3/4/,0/300/50/150/,0/3/1/50/,65.459175,65.447998,resource/tile/Buildings.png
1,65/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,65/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,65/-22/,2/4/,50/150/50/150/,2/0/30/1000/,6.891210,6.888000,resource/tile/Buildings.png
4,65/-23/,2/4/,50/150/50/150/,2/0/30/1000/,6.900552,6.888000,resource/tile/Buildings.png
3,65/-25/,3/4/,50/300/50/150/,0/15/2/220/,65.448189,65.447998,resource/tile/Buildings.png
1,66/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-15/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,66/-2/,2/,0/0/50/150/,3/0/0/30/,0.005815,0.000000,resource/tile/Buildings.png
2,66/-11/,2/,0/0/50/150/,3/0/0/30/,7.795226,13.041104,resource/tile/Buildings.png
2,66/-13/,2/,0/0/50/150/,3/0/0/30/,6.771850,13.041104,resource/tile/Buildings.png
2,66/-12/,2/,0/0/50/150/,3/0/0/30/,11.141421,13.041104,resource/tile/Buildings.png
3,66/-5/,3/4/,0/300/50/150/,0/3/1/50/,65.451836,65.447998,resource/tile/Buildings.png
1,66/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-23/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-28/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,66/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,67/-15/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.894398,6.888000,resource/tile/Buildings.png
4,67/-16/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.891012,6.888000,resource/tile/Buildings.png
4,67/-17/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.897448,6.888000,resource/tile/Buildings.png
4,67/-18/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.891781,6.888000,resource/tile/Buildings.png
3,67/-20/,3/4/,50/300/50/150/,0/15/2/220/,14.957088,65.447998,resource/tile/Buildings.png
3,67/-19/,3/4/,50/300/50/150/,0/15/2/220/,14.901311,65.447998,resource/tile/Buildings.png
2,67/-9/,2/,0/0/50/150/,3/0/0/30/,13.043166,13.041104,resource/tile/Buildings.png
2,67/-8/,2/,0/0/50/150/,3/0/0/30/,13.044496,13.041104,resource/tile/Buildings.png
2,67/-7/,2/,0/0/50/150/,3/0/0/30/,13.052145,13.041104,resource/tile/Buildings.png
2,67/-2/,2/,0/0/50/150/,3/0/0/30/,1.193849,13.041104,resource/tile/Buildings.png
2,67/-3/,2/,0/0/50/150/,3/0/0/30/,13.094990,13.041104,resource/tile/Buildings.png
1,67/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-26/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,67/-28/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,67/-22/,2/4/,50/150/50/150/,2/0/30/1000/,6.890209,6.888000,resource/tile/Buildings.png
4,67/-23/,2/4/,50/150/50/150/,2/0/30/1000/,6.921222,6.888000,resource/tile/Buildings.png
4,67/-24/,2/4/,50/150/50/150/,2/0/30/1000/,6.908762,6.888000,resource/tile/Buildings.png
1,68/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,68/-15/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.901762,6.888000,resource/tile/Buildings.png
1,68/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,68/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,68/-19/,2/,50/0/48/150/,10/0/0/150/,13.050474,13.041104,resource/tile/Buildings.png
3,68/-20/,3/4/,50/300/50/150/,0/15/2/220/,14.465817,65.447998,resource/tile/Buildings.png
2,68/-9/,2/,0/0/50/150/,3/0/0/30/,13.041343,13.041104,resource/tile/Buildings.png
2,68/-7/,2/,0/0/50/150/,3/0/0/30/,13.058323,13.041104,resource/tile/Buildings.png
3,68/-13/,3/4/,50/300/50/150/,0/15/2/220/,32.912487,65.447998,resource/tile/Buildings.png
3,68/-12/,3/4/,0/300/50/150/,0/3/1/50/,27.791161,65.447998,resource/tile/Buildings.png
3,68/-11/,3/4/,0/300/50/150/,0/3/1/50/,30.498070,65.447998,resource/tile/Buildings.png
1,68/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,68/-2/,2/,0/0/50/150/,3/0/0/30/,0.006504,0.000000,resource/tile/Buildings.png
2,68/-4/,2/,0/0/50/150/,3/0/0/30/,0.006200,0.000000,resource/tile/Buildings.png
1,68/-28/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,68/-22/,2/4/,50/150/50/150/,2/0/30/1000/,6.888826,6.888000,resource/tile/Buildings.png
1,69/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,69/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,69/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,69/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,69/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,69/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,69/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,69/-15/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.247745,6.888000,resource/tile/Buildings.png
4,69/-16/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.148131,6.888000,resource/tile/Buildings.png
4,69/-17/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.132010,6.888000,resource/tile/Buildings.png
1,69/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,69/-19/,2/,50/0/48/150/,10/0/0/150/,13.047273,13.041104,resource/tile/Buildings.png
3,69/-20/,3/4/,50/300/50/150/,0/15/2/220/,65.452423,65.447998,resource/tile/Buildings.png
2,69/-9/,2/,0/0/50/150/,3/0/0/30/,13.071794,13.041104,resource/tile/Buildings.png
2,69/-8/,2/,0/0/50/150/,3/0/0/30/,5.953093,13.041104,resource/tile/Buildings.png
2,69/-11/,2/,0/0/50/150/,3/0/0/30/,13.044469,13.041104,resource/tile/Buildings.png
3,69/-13/,3/4/,50/300/50/150/,0/15/2/220/,31.941841,65.447998,resource/tile/Buildings.png
1,69/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,69/-5/,2/,0/0/50/150/,3/0/0/30/,13.043713,13.041104,resource/tile/Buildings.png
2,69/-4/,2/,0/0/50/150/,3/0/0/30/,13.043963,13.041104,resource/tile/Buildings.png
2,69/-3/,2/,0/0/50/150/,3/0/0/30/,0.006023,0.000000,resource/tile/Buildings.png
2,69/-2/,2/,0/0/50/150/,3/0/0/30/,0.006043,0.000000,resource/tile/Buildings.png
1,70/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-15/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,70/-2/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,70/-11/,2/,0/0/50/150/,3/0/0/30/,13.042317,13.041104,resource/tile/Buildings.png
3,70/-13/,3/4/,0/300/50/150/,0/3/1/50/,65.449478,65.447998,resource/tile/Buildings.png
1,70/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,71/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,71/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,71/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
4,71/1/,2/4/,50/150/50/150/,2/0/30/1000/,6.892136,6.888000,resource/tile/Buildings.png
1,71/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,71/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,71/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,71/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,71/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,71/-15/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.044094,13.041104,resource/tile/Buildings.png
2,71/-16/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.048555,13.041104,resource/tile/Buildings.png
2,71/-17/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.044640,13.041104,resource/tile/Buildings.png
2,71/-7/,2/,0/0/50/150/,3/0/0/30/,13.047280,13.041104,resource/tile/Buildings.png
2,71/-10/,2/,0/0/50/150/,3/0/0/30/,12.858891,13.041104,resource/tile/Buildings.png
3,71/-13/,3/4/,0/300/50/150/,0/3/1/50/,17.096617,65.447998,resource/tile/Buildings.png
2,71/-18/,2/,50/0/48/150/,10/0/0/150/,13.043426,13.041104,resource/tile/Buildings.png
2,71/-19/,2/,50/0/48/150/,10/0/0/150/,13.047717,13.041104,resource/tile/Buildings.png
2,71/-20/,2/,50/0/48/150/,10/0/0/150/,13.041567,13.041104,resource/tile/Buildings.png
2,71/-5/,2/,0/0/50/150/,3/0/0/30/,5.971379,13.041104,resource/tile/Buildings.png
2,71/-4/,2/,0/0/50/150/,3/0/0/30/,13.042128,13.041104,resource/tile/Buildings.png
1,71/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,71/-2/,2/,50/0/48/150/,10/0/0/150/,0.006843,0.000000,resource/tile/Buildings.png
2,71/-28/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.047904,13.041104,resource/tile/Buildings.png
1,72/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,72/-15/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.045432,13.041104,resource/tile/Buildings.png
1,72/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,72/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,72/-8/,2/,0/0/50/150/,3/0/0/30/,7.448605,13.041104,resource/tile/Buildings.png
2,72/-7/,2/,0/0/50/150/,3/0/0/30/,1.910888,13.041104,resource/tile/Buildings.png
2,72/-11/,2/,0/0/50/150/,3/0/0/30/,5.256566,13.041104,resource/tile/Buildings.png
3,72/-13/,3/4/,0/300/50/150/,0/3/1/50/,27.840149,65.447998,resource/tile/Buildings.png
2,72/-20/,2/,50/0/48/150/,10/0/0/150/,13.047119,13.041104,resource/tile/Buildings.png
2,72/-19/,2/,50/0/48/150/,10/0/0/150/,13.045650,13.041104,resource/tile/Buildings.png
2,72/-5/,2/,0/0/50/150/,3/0/0/30/,13.042612,13.041104,resource/tile/Buildings.png
2,72/-4/,2/,0/0/50/150/,3/0/0/30/,13.047057,13.041104,resource/tile/Buildings.png
1,72/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,72/-2/,2/,50/0/48/150/,10/0/0/150/,13.044887,13.041104,resource/tile/Buildings.png
4,72/-28/,2/3/4/,100/150/50/150/,1/1/50/10000/,6.893492,6.888000,resource/tile/Buildings.png
2,72/-26/,2/,50/0/48/150/,10/0/0/150/,0.211050,0.000000,resource/tile/Buildings.png
1,73/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-10/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-4/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,73/-15/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.047492,13.041104,resource/tile/Buildings.png
1,73/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,73/-8/,2/,0/0/50/150/,3/0/0/30/,13.042621,13.041104,resource/tile/Buildings.png
2,73/-7/,2/,0/0/50/150/,3/0/0/30/,13.054635,13.041104,resource/tile/Buildings.png
3,73/-12/,3/4/,0/300/50/150/,0/3/1/50/,65.450722,65.447998,resource/tile/Buildings.png
3,73/-13/,3/4/,0/300/50/150/,0/3/1/50/,65.453735,65.447998,resource/tile/Buildings.png
2,73/-20/,2/,50/0/48/150/,10/0/0/150/,13.043752,13.041104,resource/tile/Buildings.png
2,73/-19/,2/,50/0/48/150/,10/0/0/150/,13.043132,13.041104,resource/tile/Buildings.png
2,73/-16/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.045044,13.041104,resource/tile/Buildings.png
2,73/-17/,2/3/4/,100/0/50/150/,100/20/5/30000/,13.045067,13.041104,resource/tile/Buildings.png
1,73/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-25/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-26/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-27/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-28/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,73/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,73/-2/,2/,50/0/48/150/,10/0/0/150/,13.043326,13.041104,resource/tile/Buildings.png
4,73/-23/,4/,0/150/50/150/,0/0/10/300/,6.888051,6.888000,resource/tile/Buildings.png
1,74/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-20/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-19/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-17/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-16/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-15/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-11/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,74/-7/,2/,0/0/50/150/,3/0/0/30/,13.044195,13.041104,resource/tile/Buildings.png
2,74/-8/,2/,0/0/50/150/,3/0/0/30/,12.795253,13.041104,resource/tile/Buildings.png
3,74/-13/,3/4/,50/300/50/150/,0/15/2/220/,10.764466,65.447998,resource/tile/Buildings.png
3,74/-10/,3/4/,0/300/50/150/,0/3/1/50/,25.191711,65.447998,resource/tile/Buildings.png
3,74/-4/,3/4/,50/300/50/150/,0/15/2/220/,31.487194,65.447998,resource/tile/Buildings.png
3,74/-5/,3/4/,50/300/50/150/,0/15/2/220/,27.520126,65.447998,resource/tile/Buildings.png
1,74/-22/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-23/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-24/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-29/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,74/-30/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,74/-2/,2/,50/0/48/150/,10/0/0/150/,0.005601,0.000000,resource/tile/Buildings.png
2,74/-32/,2/,0/0/50/150/,3/0/0/30/,8.623637,13.041104,resource/tile/Buildings.png
1,75/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-13/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-12/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-8/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-6/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-5/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
3,75/-15/,3/4/,50/300/50/150/,0/15/2/220/,65.448059,65.447998,resource/tile/Buildings.png
3,75/-17/,3/4/,50/300/50/150/,0/15/2/220/,65.451317,65.447998,resource/tile/Buildings.png
3,75/-16/,3/4/,50/300/50/150/,0/15/2/220/,65.452423,65.447998,resource/tile/Buildings.png
3,75/-10/,3/4/,0/300/50/150/,0/3/1/50/,13.384011,65.447998,resource/tile/Buildings.png
3,75/-11/,3/4/,0/300/50/150/,0/3/1/50/,28.852585,65.447998,resource/tile/Buildings.png
2,75/-19/,2/,50/0/48/150/,10/0/0/150/,13.045284,13.041104,resource/tile/Buildings.png
2,75/-20/,2/,50/0/48/150/,10/0/0/150/,13.045215,13.041104,resource/tile/Buildings.png
3,75/-4/,3/4/,50/300/50/150/,0/15/2/220/,53.151020,65.447998,resource/tile/Buildings.png
1,75/-30/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-31/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-32/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,75/-33/,1/,0/0/0/0/,0/0/0/0/,0,0,N
2,75/-2/,2/,50/0/48/150/,10/0/0/150/,0.005898,0.000000,resource/tile/Buildings.png
2,75/-34/,2/,0/0/50/150/,3/0/0/30/,4.545496,13.041104,resource/tile/Buildings.png
1,76/-14/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,76/-1/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,76/-21/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,76/0/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,76/-18/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,76/-9/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,76/-7/,1/,0/0/0/0/,0/0/0/0/,0,0,N
1,76/-3/,1/,0/0/0/0/,0/0/0/0/,0,0,N
3,76/-17/,3/4/,50/300/50/150/,0/15/2/220/,65.452423,65.447998,resource/tile/Buildings.png
3,76/-15/,3/4/,50/300/50/150/,0/15/2/220/,22.357639,65.447998,resource/tile/Buildings.png
3,76/-10/,3/4/,0/300/50/150/,0/3/1/50/,10.586749,65.447998,resource/tile/Buildings.png
3,76/-12/,3/4/,0/300/50/150/,0/3/1/50/,14.223763,65.447998,resource/tile/Buildings.png
3,76/-13/,3/4/,0/300/50/150/,0/3/1/50/,24.797058,65.447998,resource/tile/Buildings.png
