OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY,MAXPATIENCE
6,-275.000000,25.000000,-4/1/-9/1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,8,0.799088,16.048809,10,5,0.000000,3.719154,90.855835,-7/0/-8/0/-9/0/-9/1/,-7/0/-9/1/-6/0/,N,50.022331,77.272682,0,17,10
6,-275.000000,125.000000,-8/1/-6/2/N/N/,-8/1/-8/0/-9/0/-10/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/2/,8,10.724512,11.609329,6,2,5.092416,8.720245,75.349808,N,-6/2/-6/2/-6/2/,N,5.925856,55.813171,1,515,6
6,125.000000,25.000000,-6/-1/6/-1/N/N/,-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,5.911536,18.516253,7,5,0.000000,6.350444,55.320858,1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-6/-1/,1/0/-6/-1/2/0/,N,15.152161,17.199392,0,72,8
6,-375.000000,125.000000,-7/1/-8/2/N/N/,-7/1/-7/0/-8/0/-9/0/-10/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-8/2/,8,0.000000,20.105694,8,2,1.571424,6.214667,80.994476,N,-8/2/-8/2/-8/2/,N,0.799088,45.691250,1,16,8
6,-175.000000,25.000000,-4/1/-9/1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,8,1.571424,8.921762,8,5,0.000000,3.449579,78.934883,-4/1/,-4/1/-4/1/-4/0/,N,40.843773,72.640701,0,20,8
6,-275.000000,25.000000,-6/-1/-12/-4/N/N/,-6/-1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,8,7.336016,7.642517,9,5,0.000000,3.340396,62.132111,-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-12/-4/,-7/0/-12/-4/-6/0/,N,59.650616,60.478958,0,289,9
6,225.000000,75.000000,-6/1/4/1/4/1/,-6/1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/4/1/,8,5.911536,7.648815,5,3,5.911536,10.377010,88.799652,N,4/1/4/1/4/1/,N,6.601728,44.995853,0,51,5
6,-175.000000,75.000000,-4/1/-9/1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,8,11.620672,20.332855,8,5,0.000000,7.522539,81.025108,-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,-4/0/-9/1/-4/1/,N,12.459488,52.856335,1,22,8
6,-275.000000,-625.000000,-6/-13/2/-8/N/N/,-6/-13/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/2/-8/,8,13.301840,14.764458,5,1,7.336016,11.397344,55.267494,N,-6/-13/-6/-13/-6/-13/,N,7.336016,21.222612,1,5,5
6,-275.000000,25.000000,-4/1/-9/1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,8,0.000000,12.036954,10,5,0.000000,3.512341,85.206482,-7/0/-8/0/-9/0/-9/1/,-7/0/-9/1/-6/0/,N,50.022331,64.263168,0,16,10
6,-275.000000,25.000000,-6/-1/6/-1/N/N/,-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,16.014353,21.344887,5,5,0.000000,7.533066,52.532368,-6/-1/,-6/-1/-6/-1/-6/0/,N,1.571424,28.600370,1,31,6
6,-375.000000,25.000000,-4/1/-9/1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,8,4.283184,13.327332,6,5,0.000000,5.575362,76.601990,-9/0/-9/1/,-9/0/-9/1/-8/0/,N,28.141102,83.225174,0,11,6
6,-325.000000,25.000000,-6/1/-10/-2/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-10/-2/,8,1.571424,8.906455,9,5,0.000000,9.278940,78.212807,-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-10/-2/,-8/0/-10/-2/-7/0/,N,36.720989,68.061249,0,55,9
6,25.000000,375.000000,-8/5/5/6/N/N/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/0/7/1/7/2/7/3/7/4/7/5/7/5/6/,8,15.152161,16.230511,10,5,0.000000,3.629493,98.822662,1/7/2/7/3/7/4/7/5/7/5/6/,1/7/5/6/0/7/,N,16.931520,24.004650,1,51,10
6,-325.000000,25.000000,-4/1/-9/-1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/-1/,8,3.407376,15.554810,7,5,0.000000,6.695044,97.913422,-8/0/-9/0/-9/-1/,-8/0/-9/-1/-7/0/,N,10.724512,25.023495,1,42,9
6,-325.000000,75.000000,-7/1/0/4/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/0/4/,8,5.092416,19.726379,8,1,0.799088,7.670821,54.499088,N,-7/1/-7/1/-7/1/,N,22.508560,76.216553,0,52,8
6,75.000000,425.000000,0/5/2/10/1/8/,0/5/0/6/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,8,20.157391,21.241816,7,3,8.199984,10.916883,98.680206,N,1/8/1/8/1/8/,N,18.562096,53.241096,0,552,7
6,-425.000000,75.000000,-4/1/-9/1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,8,1.571424,6.836278,9,2,0.000000,7.639855,72.643089,N,-9/1/-9/1/-9/1/,N,27.678112,32.417667,1,1943,9
6,-325.000000,25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,0.799088,19.512144,7,5,0.000000,4.231547,77.682983,-8/0/-9/0/-10/0/-10/-1/,-8/0/-10/-1/-7/0/,N,50.884521,59.502785,0,14,7
6,-375.000000,275.000000,-8/5/2/10/N/N/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,8,8.991344,18.895685,7,1,1.571424,7.831345,85.466751,N,-8/5/-8/5/-8/5/,N,32.144348,64.158615,0,201,7
6,-1025.000000,175.000000,-6/7/-21/5/N/N/,-6/7/-7/7/-7/6/-7/5/-7/4/-7/3/-8/3/-9/3/-10/3/-11/3/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-21/4/-21/5/,8,5.092416,10.932741,7,5,0.000000,6.948670,94.961685,-21/4/-21/5/,-21/4/-21/5/-21/3/,N,10.724512,51.072880,1,49,8
6,-25.000000,-375.000000,-4/-13/0/-7/N/N/,-4/-13/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,19.236591,20.594461,10,5,0.000000,7.455798,59.534866,-1/-7/0/-7/,-1/-7/0/-7/-1/-8/,N,5.092416,31.208845,1,740,10
6,25.000000,-525.000000,-4/-13/0/-7/0/-11/,-4/-13/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,16.931520,23.328276,10,3,8.199984,9.201640,57.006607,N,0/-11/0/-11/0/-11/,N,14.315935,27.435242,0,7,10
6,-175.000000,-625.000000,-4/-13/0/-7/N/N/,-4/-13/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,13.301840,17.600712,9,1,5.092416,9.814578,79.689926,N,-4/-13/-4/-13/-4/-13/,N,28.141102,42.150917,0,1048,9
6,-375.000000,25.000000,-4/1/-9/-1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/-1/,8,0.799088,11.214299,9,5,0.000000,6.512903,58.609375,-9/0/-9/-1/,-9/0/-9/-1/-8/0/,N,68.834381,69.273605,1,44,9
6,-275.000000,375.000000,-6/7/-5/12/-6/7/,-6/7/-7/7/-7/8/-7/9/-7/10/-6/10/-6/11/-6/12/-5/12/,8,1.571424,11.013740,7,3,0.799088,6.271506,73.175598,N,-6/7/-6/7/-6/7/,N,8.199984,23.441906,0,23,7
6,25.000000,-325.000000,-4/-13/0/-7/N/N/,-4/-13/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,4.283184,21.334297,5,2,1.571424,6.210376,72.395432,N,0/-7/0/-7/0/-7/,N,0.799088,37.504082,1,1347,5
6,-275.000000,375.000000,-6/7/-5/12/-6/7/,-6/7/-7/7/-7/8/-7/9/-7/10/-6/10/-6/11/-6/12/-5/12/,8,2.518480,11.661774,10,3,5.092416,6.573816,50.002277,N,-6/7/-6/7/-6/7/,N,12.459488,30.514643,0,19,10
6,-475.000000,-25.000000,-7/1/-10/-1/N/N/,-7/1/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,3.407376,7.991111,8,2,2.518480,3.854424,66.083878,N,-10/-1/-10/-1/-10/-1/,N,39.392826,58.906174,1,55,8
6,-175.000000,-625.000000,-4/-13/0/-7/0/-11/,-4/-13/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,4.283184,7.028828,8,5,0.000000,4.685162,78.157753,-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/0/-11/,-4/-12/0/-11/-4/-13/,N,0.000000,12.508408,1,9,8
6,-175.000000,-525.000000,-4/-11/0/-7/N/N/,-4/-11/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,0.000000,12.750046,6,1,2.518480,3.874621,62.424820,N,-4/-11/-4/-11/-4/-11/,N,19.236591,39.077652,0,1291,6
6,225.000000,-425.000000,-8/-13/10/-12/N/N/,-8/-13/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-9/10/-10/10/-11/10/-12/,8,4.283184,6.768906,8,5,0.000000,9.102393,95.974045,5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-9/10/-10/10/-11/10/-12/,5/-9/10/-12/4/-9/,N,60.800728,74.013618,0,869,8
6,375.000000,25.000000,13/0/13/0/7/-1/,13/0/,8,1.571424,7.323664,8,5,0.000000,3.462126,91.585556,7/-1/,7/-1/7/-1/7/0/,N,5.911536,29.296043,1,1872,8
6,-275.000000,-625.000000,-6/-13/2/-8/N/N/,-6/-13/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/2/-8/,8,7.336016,14.680758,9,1,3.407376,4.068599,77.890976,N,-6/-13/-6/-13/-6/-13/,N,20.944447,39.109245,0,31,9
6,-275.000000,75.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,20.944447,23.771551,5,1,4.283184,4.533464,80.326561,N,-6/1/-6/1/-6/1/,N,47.064575,62.332603,0,22,5
6,525.000000,-575.000000,-8/-13/10/-12/N/N/,-8/-13/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-9/10/-10/10/-11/10/-12/,8,5.092416,7.263862,10,5,0.000000,3.150883,78.037292,10/-11/10/-10/10/-9/10/-8/9/-8/8/-8/7/-8/7/-9/6/-9/5/-9/4/-9/3/-9/2/-9/2/-10/1/-10/0/-10/-1/-10/-1/-11/-1/-12/-2/-12/-3/-12/-4/-12/-5/-12/-6/-12/-7/-12/-8/-12/-8/-13/,10/-11/-8/-13/10/-12/,N,41.144295,60.203644,0,46,10
6,175.000000,-425.000000,1/-9/13/-2/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,5.092416,12.179892,8,5,0.000000,8.394968,72.397133,4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,4/-9/13/-2/3/-9/,N,19.236591,24.710087,1,48,8
6,275.000000,25.000000,-6/1/6/-1/N/N/,-6/1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/6/-1/,8,5.092416,12.119143,9,5,0.000000,3.517244,63.409798,6/0/6/-1/,6/0/6/-1/5/0/,N,21.783730,24.877430,0,389,9
6,375.000000,-25.000000,-6/-1/7/-1/N/N/,-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/7/-1/,8,0.000000,19.524292,6,2,3.407376,7.718985,95.687042,N,7/-1/7/-1/7/-1/,N,40.128365,75.187973,0,252,6
6,-425.000000,25.000000,-18/4/10/-12/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/11/-5/11/-6/10/-6/10/-7/10/-8/10/-9/10/-10/10/-11/10/-12/,8,4.283184,18.124660,5,5,0.000000,7.348171,53.625301,-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/11/-5/11/-6/10/-6/10/-7/10/-8/10/-9/10/-10/10/-11/10/-12/,-8/0/10/-12/-9/0/,N,7.336016,61.356201,1,180,5
6,-275.000000,25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,21.783730,21.790422,10,5,0.000000,7.240121,70.845688,-6/1/,-6/1/-6/1/-6/0/,N,16.014353,25.186459,0,2,10
6,-275.000000,-25.000000,-6/-1/7/-1/N/N/,-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/7/-1/,8,21.783730,23.857464,9,1,1.571424,8.722088,97.167587,N,-6/-1/-6/-1/-6/-1/,N,4.283184,67.225113,1,210,9
6,-175.000000,-575.000000,-4/-11/0/-7/N/N/,-4/-11/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,11.620672,13.488959,10,5,0.000000,8.954781,54.628159,-4/-11/,-4/-11/-4/-11/-4/-12/,N,20.944447,66.313110,0,657,10
6,-25.000000,-325.000000,-7/1/0/-5/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/-1/-1/-2/-1/-3/-1/-4/-1/-5/0/-5/,8,4.283184,9.132668,7,5,0.000000,6.375846,86.315521,-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-7/1/,-1/-6/-7/1/-1/-7/,N,16.931520,33.782497,0,61,7
6,-275.000000,25.000000,-6/-1/7/-1/N/N/,-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/7/-1/,8,10.724512,22.179564,7,5,0.000000,11.355665,65.376717,-6/-1/,-6/-1/-6/-1/-6/0/,N,27.236767,53.963089,0,1334,7
6,-275.000000,75.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,12.459488,19.080460,8,1,6.601728,9.956310,61.434753,N,-6/1/-6/1/-6/1/,N,42.874535,59.433544,1,40,8
6,-275.000000,-25.000000,-6/-1/-14/-4/N/N/,-6/-1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-14/-4/,8,5.092416,6.134050,5,5,0.000000,11.709010,58.683125,-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/-1/-13/-1/-13/-2/-13/-3/-13/-4/-14/-4/,-6/0/-14/-4/-6/-1/,N,26.310909,35.757675,1,50,6
6,-275.000000,75.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,12.459488,18.325136,9,5,0.000000,5.051447,82.744308,-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,-6/0/-10/-1/-6/1/,N,72.101128,72.346191,1,45,9
6,-275.000000,-25.000000,-6/-1/7/-1/N/N/,-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/7/-1/,8,15.152161,21.451122,10,1,2.518480,4.605173,84.002167,N,-6/-1/-6/-1/-6/-1/,N,68.464943,80.737801,0,1975,10
6,-475.000000,-25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,3.407376,19.483339,6,5,0.000000,6.604135,57.279514,-10/0/-9/0/-8/0/-7/0/-6/0/-6/1/,-10/0/-6/1/-10/-1/,N,45.359402,80.950127,0,16,6
6,-75.000000,-425.000000,-4/-11/0/-7/-2/-9/,-4/-11/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,8.991344,13.257247,10,3,5.911536,7.837533,83.736671,N,-2/-9/-2/-9/-2/-9/,N,9.968512,54.475300,0,1114,10
6,-475.000000,-25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,15.152161,23.054014,5,5,0.000000,4.371510,80.718605,-10/0/-9/0/-8/0/-7/0/-6/0/-6/1/,-10/0/-6/1/-10/-1/,N,8.576511,26.331062,1,16,5
6,-275.000000,25.000000,-6/1/-9/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-9/-1/,8,5.092416,11.551744,5,5,0.000000,8.863540,51.007751,-7/0/-8/0/-9/0/-9/-1/,-7/0/-9/-1/-6/0/,N,73.630600,73.863113,1,39,5
6,-325.000000,25.000000,-7/1/0/-5/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/-1/-1/-2/-1/-3/-1/-4/-1/-5/0/-5/,8,0.799088,11.192310,9,5,0.000000,9.536713,94.112442,-7/1/,-7/1/-7/1/-7/0/,N,32.144348,63.876678,0,59,9
6,-475.000000,-25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,1.571424,18.733162,5,2,5.911536,10.338589,83.418274,N,-10/-1/-10/-1/-10/-1/,N,48.588806,83.557045,0,21,5
6,-275.000000,75.000000,-6/1/-9/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-9/-1/,8,1.571424,12.956430,6,1,1.571424,8.139251,69.373161,N,-6/1/-6/1/-6/1/,N,4.283184,29.357641,1,23,7
6,-325.000000,75.000000,-7/1/0/-5/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/-1/-1/-2/-1/-3/-1/-4/-1/-5/0/-5/,8,15.152161,16.118031,8,1,4.283184,11.719419,96.760880,N,-7/1/-7/1/-7/1/,N,38.730843,55.862244,0,108,8
6,-325.000000,75.000000,-7/1/0/-5/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/-1/-1/-2/-1/-3/-1/-4/-1/-5/0/-5/,8,18.562096,22.314360,8,1,1.571424,4.269101,94.110115,N,-7/1/-7/1/-7/1/,N,20.944447,52.747768,0,78,8
6,-175.000000,75.000000,-4/1/0/2/N/N/,-4/1/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/0/2/,8,2.518480,17.124619,5,1,4.283184,6.779446,65.086624,N,-4/1/-4/1/-4/1/,N,56.469360,65.490021,0,61,5
6,-475.000000,-25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,17.741104,22.874384,9,2,5.911536,9.046966,77.720963,N,-10/-1/-10/-1/-10/-1/,N,41.086048,45.265274,1,27,9
6,-75.000000,375.000000,-8/5/2/10/-2/7/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,8,1.571424,20.795401,9,3,5.911536,10.944066,68.322128,N,-2/7/-2/7/-2/7/,N,14.315935,69.947426,0,62,9
6,-325.000000,25.000000,-7/1/0/4/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/0/4/,8,20.157391,20.994265,8,5,0.000000,8.550117,57.154190,-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/0/4/,-6/0/0/4/-7/0/,N,36.286015,48.803516,1,45,9
6,-425.000000,-25.000000,-6/1/-9/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-9/-1/,8,2.518480,7.576993,5,2,5.911536,9.908070,68.421974,N,-9/-1/-9/-1/-9/-1/,N,54.148617,76.879868,1,43,5
6,-275.000000,75.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,2.518480,20.910732,8,1,1.571424,11.582801,72.571991,N,-6/1/-6/1/-6/1/,N,8.991344,31.598560,1,34,10
6,-475.000000,-25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,16.931520,19.908083,7,2,5.911536,9.337050,73.720177,N,-10/-1/-10/-1/-10/-1/,N,19.213375,36.981041,1,37,7
6,-275.000000,75.000000,-6/1/-9/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-9/-1/,8,2.518480,8.558332,10,5,0.000000,10.028381,70.806961,-6/0/-7/0/-8/0/-9/0/-9/-1/,-6/0/-9/-1/-6/1/,N,21.652878,50.697990,1,13,10
6,75.000000,-425.000000,1/-9/13/0/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/11/0/12/0/13/0/,8,12.459488,18.754988,9,5,0.000000,6.987945,76.779648,2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/11/0/12/0/13/0/,2/-9/13/0/1/-9/,N,44.204796,73.339142,0,87,9
6,-475.000000,-25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,0.000000,10.468948,5,2,2.518480,3.447078,96.381660,N,-10/-1/-10/-1/-10/-1/,N,52.854572,75.887154,1,60,5
6,75.000000,375.000000,-14/-1/6/10/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/3/11/4/11/5/11/6/11/6/10/,8,13.301840,17.442223,10,5,0.000000,3.676245,82.861801,0/7/0/6/-1/6/-1/5/-1/4/-1/3/-1/2/-1/1/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/-1/-13/-1/-14/-1/,0/7/-14/-1/1/7/,N,20.157391,49.426586,0,8,10
6,-375.000000,25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,12.459488,23.249493,3,5,0.000000,3.542542,53.003120,-9/0/-10/0/-10/-1/,-9/0/-10/-1/-8/0/,N,3.407376,18.694473,1,34,5
6,-375.000000,75.000000,-8/1/-6/2/-8/1/,-8/1/-8/0/-9/0/-10/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/2/,8,12.459488,22.707006,7,3,0.000000,6.583517,57.938183,N,-8/1/-8/1/-8/1/,N,0.799088,57.936958,0,31,7
6,375.000000,-25.000000,-6/-1/7/-1/N/N/,-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/7/-1/,8,10.724512,16.023563,8,2,2.518480,5.179852,77.427681,N,7/-1/7/-1/7/-1/,N,9.854494,37.140968,1,1821,8
6,625.000000,-125.000000,1/-9/13/-2/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,1.571424,17.621237,7,5,0.000000,9.829980,87.918144,13/-3/13/-2/,13/-3/13/-2/12/-3/,N,65.299355,72.449234,0,1092,7
6,575.000000,-375.000000,1/-9/13/-2/11/-8/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/12/-3/13/-3/13/-2/,8,13.301840,15.440160,5,3,6.601728,11.021422,96.613022,N,11/-8/11/-8/11/-8/,N,16.014353,19.834240,0,65,6
6,775.000000,-275.000000,-14/-1/15/-6/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/15/-6/,8,6.601728,11.868631,5,2,4.283184,8.594801,91.721642,N,15/-6/15/-6/15/-6/,N,0.799088,60.506527,1,150,5
